Original Answer,Answer Special Characters Removed,AI answer,Best Answer,completion_tokens,prompt_tokens,prompt_cost,completion_cost,total_tokens,total_cost,duration,response,Question Number,Law Category,Right Answer,Model,AI Platform,Correct,Timestamp
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,773,321,0.00024075,0.0018552,1094,0.00209595,87.20739532,Redacted because this includes the response which shows the NCBE question.,18,Civil Procedure,D,DeepSeek-R1,DeepSeek,FALSE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,1212,238,0.0001785,0.0029088,1450,0.0030873,169.3808968,Redacted because this includes the response which shows the NCBE question.,19,Civil Procedure,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,1347,284,0.000213,0.0032328,1631,0.0034458,198.2234545,Redacted because this includes the response which shows the NCBE question.,20,Civil Procedure,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,641,244,0.000183,0.0015384,885,0.0017214,95.64208269,Redacted because this includes the response which shows the NCBE question.,21,Civil Procedure,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,1197,260,0.000195,0.0028728,1457,0.0030678,182.5066159,Redacted because this includes the response which shows the NCBE question.,22,Civil Procedure,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,663,241,0.00018075,0.0015912,904,0.00177195,90.46531415,Redacted because this includes the response which shows the NCBE question.,125,Evidence,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,537,174,0.0001305,0.0012888,711,0.0014193,66.39868379,Redacted because this includes the response which shows the NCBE question.,126,Evidence,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,420,239,0.00017925,0.001008,659,0.00118725,50.22054744,Redacted because this includes the response which shows the NCBE question.,127,Evidence,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,518,171,0.00012825,0.0012432,689,0.00137145,61.37452602,Redacted because this includes the response which shows the NCBE question.,128,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,370,202,0.0001515,0.000888,572,0.0010395,42.39294052,Redacted because this includes the response which shows the NCBE question.,129,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,536,203,0.00015225,0.0012864,739,0.00143865,62.86470842,Redacted because this includes the response which shows the NCBE question.,130,Evidence,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,477,251,0.00018825,0.0011448,728,0.00133305,62.9478209,Redacted because this includes the response which shows the NCBE question.,131,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,479,255,0.00019125,0.0011496,734,0.00134085,63.17486334,Redacted because this includes the response which shows the NCBE question.,132,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,413,282,0.0002115,0.0009912,695,0.0012027,54.76935291,Redacted because this includes the response which shows the NCBE question.,133,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,648,233,0.00017475,0.0015552,881,0.00172995,80.95629883,Redacted because this includes the response which shows the NCBE question.,134,Evidence,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,434,271,0.00020325,0.0010416,705,0.00124485,55.76874399,Redacted because this includes the response which shows the NCBE question.,135,Evidence,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,577,248,0.000186,0.0013848,825,0.0015708,74.75079656,Redacted because this includes the response which shows the NCBE question.,136,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,584,275,0.00020625,0.0014016,859,0.00160785,79.01183677,Redacted because this includes the response which shows the NCBE question.,137,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,1051,319,0.00023925,0.0025224,1370,0.00276165,131.6749058,Redacted because this includes the response which shows the NCBE question.,138,Evidence,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,632,292,0.000219,0.0015168,924,0.0017358,79.1012392,Redacted because this includes the response which shows the NCBE question.,139,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,482,222,0.0001665,0.0011568,704,0.0013233,73.28219867,Redacted because this includes the response which shows the NCBE question.,140,Evidence,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,605,225,0.00016875,0.001452,830,0.00162075,87.62501359,Redacted because this includes the response which shows the NCBE question.,141,Evidence,C,DeepSeek-R1,DeepSeek,FALSE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,745,316,0.000237,0.001788,1061,0.002025,93.55368781,Redacted because this includes the response which shows the NCBE question.,142,Evidence,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,635,258,0.0001935,0.001524,893,0.0017175,78.8423326,Redacted because this includes the response which shows the NCBE question.,143,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,483,225,0.00016875,0.0011592,708,0.00132795,67.99443388,Redacted because this includes the response which shows the NCBE question.,144,Evidence,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,571,208,0.000156,0.0013704,779,0.0015264,78.05150819,Redacted because this includes the response which shows the NCBE question.,145,Evidence,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,819,228,0.000171,0.0019656,1047,0.0021366,102.5239377,Redacted because this includes the response which shows the NCBE question.,146,Evidence,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,658,249,0.00018675,0.0015792,907,0.00176595,80.41736317,Redacted because this includes the response which shows the NCBE question.,147,Evidence,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,625,261,0.00019575,0.0015,886,0.00169575,74.99152899,Redacted because this includes the response which shows the NCBE question.,148,Evidence,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,635,216,0.000162,0.001524,851,0.001686,85.4873333,Redacted because this includes the response which shows the NCBE question.,149,Evidence,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,749,223,0.00016725,0.0017976,972,0.00196485,96.05785394,Redacted because this includes the response which shows the NCBE question.,150,Evidence,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,773,241,0.00018075,0.0018552,1014,0.00203595,106.5093105,Redacted because this includes the response which shows the NCBE question.,151,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,446,228,0.000171,0.0010704,674,0.0012414,58.81701612,Redacted because this includes the response which shows the NCBE question.,152,Torts,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,512,236,0.000177,0.0012288,748,0.0014058,70.35321283,Redacted because this includes the response which shows the NCBE question.,153,Torts,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,844,258,0.0001935,0.0020256,1102,0.0022191,121.09268,Redacted because this includes the response which shows the NCBE question.,154,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,654,236,0.000177,0.0015696,890,0.0017466,98.16267109,Redacted because this includes the response which shows the NCBE question.,155,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,1164,282,0.0002115,0.0027936,1446,0.0030051,191.5254128,Redacted because this includes the response which shows the NCBE question.,156,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,2907,183,0.00013725,0.0069768,3090,0.00711405,412.0614696,Redacted because this includes the response which shows the NCBE question.,157,Torts,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,1268,310,0.0002325,0.0030432,1578,0.0032757,163.6907284,Redacted because this includes the response which shows the NCBE question.,158,Torts,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,997,305,0.00022875,0.0023928,1302,0.00262155,120.8885655,Redacted because this includes the response which shows the NCBE question.,159,Torts,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,1983,213,0.00015975,0.0047592,2196,0.00491895,273.9359033,Redacted because this includes the response which shows the NCBE question.,160,Torts,D,DeepSeek-R1,DeepSeek,FALSE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,597,287,0.00021525,0.0014328,884,0.00164805,72.76362801,Redacted because this includes the response which shows the NCBE question.,161,Torts,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,454,203,0.00015225,0.0010896,657,0.00124185,55.89707947,Redacted because this includes the response which shows the NCBE question.,162,Torts,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,706,278,0.0002085,0.0016944,984,0.0019029,87.49416232,Redacted because this includes the response which shows the NCBE question.,163,Torts,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,657,325,0.00024375,0.0015768,982,0.00182055,91.12053466,Redacted because this includes the response which shows the NCBE question.,164,Torts,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,808,368,0.000276,0.0019392,1176,0.0022152,113.6240404,Redacted because this includes the response which shows the NCBE question.,165,Torts,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,887,385,0.00028875,0.0021288,1272,0.00241755,122.3112304,Redacted because this includes the response which shows the NCBE question.,166,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,568,227,0.00017025,0.0013632,795,0.00153345,84.10087323,Redacted because this includes the response which shows the NCBE question.,167,Torts,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,1400,333,0.00024975,0.00336,1733,0.00360975,199.138958,Redacted because this includes the response which shows the NCBE question.,168,Torts,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,667,252,0.000189,0.0016008,919,0.0017898,85.31248856,Redacted because this includes the response which shows the NCBE question.,169,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,467,188,0.000141,0.0011208,655,0.0012618,63.31025481,Redacted because this includes the response which shows the NCBE question.,170,Torts,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,2564,242,0.0001815,0.0061536,2806,0.0063351,338.4812982,Redacted because this includes the response which shows the NCBE question.,171,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,477,353,0.00026475,0.0011448,830,0.00140955,53.90799737,Redacted because this includes the response which shows the NCBE question.,172,Torts,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,992,187,0.00014025,0.0023808,1179,0.00252105,104.133471,Redacted because this includes the response which shows the NCBE question.,173,Torts,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,658,224,0.000168,0.0015792,882,0.0017472,85.3358283,Redacted because this includes the response which shows the NCBE question.,174,Torts,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,462,279,0.00020925,0.0011088,741,0.00131805,45.6790309,Redacted because this includes the response which shows the NCBE question.,175,Torts,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,506,276,0.000207,0.0012144,782,0.0014214,51.09456062,Redacted because this includes the response which shows the NCBE question.,176,Torts,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,376,229,0.00017175,0.0009024,605,0.00107415,36.53472662,Redacted because this includes the response which shows the NCBE question.,177,Torts,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,579,339,0.00025425,0.0013896,918,0.00164385,53.85819912,Redacted because this includes the response which shows the NCBE question.,178,Torts,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,448,244,0.000183,0.0010752,692,0.0012582,51.51946902,Redacted because this includes the response which shows the NCBE question.,179,Torts,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,827,269,0.00020175,0.0019848,1096,0.00218655,98.9075141,Redacted because this includes the response which shows the NCBE question.,180,Torts,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,1716,235,0.00017625,0.0041184,1951,0.00429465,722.3055549,Redacted because this includes the response which shows the NCBE question.,181,Real Property,C,DeepSeek-R1,DeepSeek,FALSE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,B,B,1694,300,0.000225,0.0040656,1994,0.0042906,168.6774547,Redacted because this includes the response which shows the NCBE question.,182,Real Property,B,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,880,337,0.00025275,0.002112,1217,0.00236475,85.53674722,Redacted because this includes the response which shows the NCBE question.,183,Real Property,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,2592,414,0.0003105,0.0062208,3006,0.0065313,260.2931347,Redacted because this includes the response which shows the NCBE question.,184,Real Property,A,DeepSeek-R1,DeepSeek,FALSE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,1001,259,0.00019425,0.0024024,1260,0.00259665,94.42065644,Redacted because this includes the response which shows the NCBE question.,185,Real Property,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,828,330,0.0002475,0.0019872,1158,0.0022347,85.31280255,Redacted because this includes the response which shows the NCBE question.,186,Real Property,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,958,243,0.00018225,0.0022992,1201,0.00248145,97.82745576,Redacted because this includes the response which shows the NCBE question.,187,Real Property,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,509,212,0.000159,0.0012216,721,0.0013806,52.77596688,Redacted because this includes the response which shows the NCBE question.,188,Real Property,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,729,282,0.0002115,0.0017496,1011,0.0019611,72.7151556,Redacted because this includes the response which shows the NCBE question.,189,Real Property,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,1752,321,0.00024075,0.0042048,2073,0.00444555,170.3058345,Redacted because this includes the response which shows the NCBE question.,190,Real Property,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,468,269,0.00020175,0.0011232,737,0.00132495,2556.384993,Redacted because this includes the response which shows the NCBE question.,191,Real Property,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,C,C,661,249,0.00018675,0.0015864,910,0.00177315,84.02827692,Redacted because this includes the response which shows the NCBE question.,25,Civil Procedure,C,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,A,A,2925,263,0.00019725,0.00702,3188,0.00721725,293.3245606,Redacted because this includes the response which shows the NCBE question.,26,Civil Procedure,A,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,1986,286,0.0002145,0.0047664,2272,0.0049809,253.1095054,Redacted because this includes the response which shows the NCBE question.,27,Civil Procedure,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
Redacted because thinking shows the question.,Redacted because thinking shows the question.,D,D,624,258,0.0001935,0.0014976,882,0.0016911,61.58385205,Redacted because this includes the response which shows the NCBE question.,28,Civil Procedure,D,DeepSeek-R1,DeepSeek,TRUE,2/3/2025
